<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+9,"NoWind,0.1,0.1,mean","NoWind,0.1,0.1,std","NoWind,0.1,0.1,min","NoWind,0.1,0.1,max","Windy,0.1,0.1,mean","Windy,0.1,0.1,std","Windy,0.1,0.1,min","Windy,0.1,0.1,max"
20830023700.0,135195384500.0,21815384900.0,135184502500.0,22545948300.0,137299917900.0,22146732200.0,151931034500.0,22197774000.0,137760311300.0,23089795300.0,134897624000.0,21455131000.0,138634611800.0,22302478500.0,262135092900.0,148572399800.0,265813226900.0,147037145500.0,262674338500.0,80.69070138,62.143470642528676,20.8300237,151.9310345,142.66118442,98.57237485404086,21.455131,265.8132269
200800.0,135045417900.0,22469121000.0,134762854100.0,23154968600.0,137558966000.0,23483382500.0,137603937300.0,23016099800.0,137970775300.0,21619039300.0,135124741700.0,22512626300.0,138884664200.0,23086666900.0,262548158800.0,148687932300.0,262684226900.0,147153707800.0,262496671100.0,77.50657233,62.664074232642974,0.0002008,137.9707753,142.47984353,98.12188512178506,21.6190393,262.6842269
20957800000.0,135179719600.0,20904484400.0,134703398300.0,21645834500.0,137999953700.0,23113285000.0,137627596000.0,21588175200.0,151041815200.0,22690662700.0,134764295400.0,22703806800.0,138714368200.0,21511209400.0,262185213900.0,148703612500.0,262298346300.0,146581838500.0,262442474300.0,80.47620619,62.18107882112424,20.9044844,151.0418152,142.2595828,98.05600686858646,21.5112094,262.4424743
21704023500.0,135361557100.0,21601166800.0,134846996300.0,22151536200.0,137475999600.0,23384589300.0,138064848400.0,21723541700.0,137627866100.0,22580365100.0,135036989500.0,21559560400.0,138847474700.0,23005428900.0,262304651700.0,149009677900.0,262414335300.0,146930741900.0,262637719300.0,79.3942125,60.38961739648273,21.6011668,138.0648484,142.43269447,98.08326100941031,21.5595604,262.6377193
21533392100.0,135462936400.0,22393670500.0,135306055000.0,23125083200.0,137831165400.0,23306337200.0,138927061700.0,22938714900.0,151480588500.0,21687073200.0,135145175300.0,23196156800.0,138746299100.0,22979632300.0,262037727000.0,148304890900.0,261962607000.0,146716353800.0,262505589500.0,81.23050049,61.902992030886594,21.5333921,151.4805885,142.32815049,97.86361003981354,21.6870732,262.5055895
22107883000.0,135293195800.0,21727186300.0,134759089700.0,23972006500.0,137527246400.0,22210000400.0,138556338500.0,22062348600.0,151542172000.0,22721344300.0,135001067400.0,21718174000.0,138638312600.0,22740949500.0,262198887900.0,148633475800.0,261954652200.0,147434381900.0,262566274100.0,80.97574672,61.90108184991862,21.7271863,151.542172,142.36075197,97.99289899019969,21.718174,262.5662741
22263083500.0,135236788900.0,22223309800.0,134645928900.0,22776905000.0,137735812300.0,23054629600.0,138948612100.0,22547578700.0,151679994600.0,22582740800.0,134935204300.0,22075450200.0,138730756600.0,23268131700.0,262609531400.0,148654965400.0,262403207800.0,147381841900.0,262692784100.0,81.11126434,61.878960530760054,22.2233098,151.6799946,142.53346142,98.02549662827789,22.0754502,262.6927841
175000.0,135586997700.0,21747874100.0,134883185900.0,22173770600.0,137226841700.0,25115856700.0,138960944200.0,22493455100.0,151652793200.0,22653565300.0,134919272900.0,23137653700.0,139004689800.0,21810388300.0,262359534900.0,148677115100.0,262278828700.0,147255665500.0,262114759600.0,78.98418942,64.49256089089815,0.000175,151.6527932,142.42114738,97.93868953296011,21.8103883,262.3595349
20910805900.0,135454571200.0,20447867000.0,149075452900.0,21629104300.0,137821652200.0,23064746800.0,138436319500.0,21219336100.0,137649016400.0,23083680300.0,135145533000.0,22518944900.0,138769099700.0,22598115700.0,262354354400.0,148332090800.0,262129723300.0,147232569200.0,262100937900.0,80.57088723,62.420496014515976,20.447867,149.0754529,142.42650492,97.83049879215379,22.5189449,262.3543544
22201494300.0,135077593500.0,21990134400.0,148132331800.0,24937893900.0,137865747200.0,23259755000.0,138709859400.0,22546056200.0,151317349700.0,26092966200.0,135165481600.0,22939505300.0,138898143900.0,22910837200.0,262404816900.0,148292366700.0,261967411100.0,147338619600.0,262191105200.0,82.60382154,63.0231633706857,21.9901344,151.3173497,142.82012537,97.32258664508176,22.9108372,262.4048169
22297653200.0,135253593000.0,21799353100.0,135243628200.0,22459254200.0,137733471200.0,26644285900.0,166768107200.0,22353348100.0,165416350000.0,29488216800.0,135134174400.0,22492068100.0,139014087200.0,22774744200.0,262456616500.0,148301804200.0,262485550500.0,147188699700.0,262467673000.0,85.59690441,66.78918561246276,21.7993531,166.7681072,143.18036346,97.07013005530189,22.4920681,262.4855505
21711531300.0,135156330700.0,21125320800.0,134929055600.0,25050940100.0,137761525100.0,23321120300.0,138695993500.0,22522296200.0,137781153900.0,22708447100.0,135220858800.0,21469340800.0,151954060500.0,23302920400.0,262259053900.0,148373838000.0,262314607100.0,147078224700.0,262431628200.0,79.80552675,60.165210881877066,21.1253208,138.6959935,143.71129795,98.01978357542968,21.4693408,262.4316282
22730758000.0,135137164900.0,22451286000.0,134739008100.0,22361508300.0,137832914200.0,22642325600.0,138918871300.0,23079335800.0,151098362100.0,22851564800.0,135206213600.0,23106034800.0,139172854200.0,22236238000.0,262527201700.0,148660050000.0,262147142200.0,147240564700.0,262398101200.0,81.09915343,61.76939384615527,22.3615083,151.0983621,142.55459652,97.89803111140449,22.236238,262.5272017
21493764300.0,135092096900.0,20762449900.0,135030696700.0,23656783500.0,137948327600.0,22478611600.0,138615908900.0,21368452500.0,151422524900.0,22430105900.0,134712504400.0,21912238900.0,138500134200.0,21956641500.0,262527138500.0,148544017500.0,262183468100.0,148008477200.0,262403128800.0,80.78696168,62.18728669026767,20.7624499,151.4225249,142.3177855,98.17189071851239,21.9122389,262.5271385
21413429000.0,135126322200.0,21114829800.0,135204630600.0,25188631200.0,137409388000.0,25727389400.0,138768416600.0,22302980200.0,137589342900.0,21661054500.0,135214774000.0,21945826400.0,222186512700.0,22884476200.0,262559257900.0,148680351200.0,262162764300.0,147999703000.0,262427812100.0,79.98453599,59.93622106444626,21.1148298,138.7684166,150.77225323,101.29520790550627,21.6610545,262.5592579
22189845500.0,135409404100.0,22251392700.0,135189347500.0,27095474800.0,138122864400.0,24511416200.0,138773381600.0,22735762700.0,151543949800.0,22850398500.0,135210336000.0,23251191500.0,138764278300.0,22559383300.0,262677836300.0,163594393100.0,262362341600.0,148389697700.0,262506303100.0,81.78228393,61.3454657244868,22.1898455,151.5439498,144.21661594,98.12155280949655,22.5593833,262.6778363
22180198500.0,135123140200.0,21429181100.0,134830055700.0,22891669400.0,138344698900.0,22943569600.0,138675028300.0,22089840300.0,165116014400.0,22680336400.0,134955847700.0,21832540100.0,138708111000.0,22799350000.0,262604082200.0,163477053000.0,262348531000.0,148461755500.0,262223955500.0,82.36233964,63.879002282448646,21.4291811,165.1160144,144.00915624,98.25828557126552,21.8325401,262.6040822
22752544400.0,134899557400.0,21969415100.0,134967093000.0,22426097400.0,138163918800.0,22755484500.0,138953282800.0,22748920600.0,137845745800.0,22187759600.0,134945036400.0,22693633500.0,139057830000.0,22679988100.0,262540893400.0,148611227700.0,262513478600.0,148373497900.0,262358968400.0,79.74820598,60.326486616971394,21.9694151,138.9532828,142.59623136,98.03929927540575,22.1877596,262.5408934
24482660500.0,134919085400.0,21897917500.0,135119773500.0,23803372800.0,138726289900.0,22533060600.0,138587184300.0,21906026400.0,137614901700.0,23006048600.0,134752568800.0,23181323600.0,138257071400.0,21531018600.0,262711996700.0,148362259400.0,261891323300.0,148794656600.0,262199577900.0,79.95902726,60.13728511499782,21.8979175,138.7262899,142.46878449,97.9424154942069,21.5310186,262.7119967
158600.0,135119738800.0,20447710400.0,135294981200.0,23007303000.0,138592872600.0,25669023900.0,138279889700.0,21444580200.0,137757411200.0,21758022500.0,134767153200.0,22829870700.0,138414252100.0,22682054000.0,262529303300.0,148616687300.0,262074189200.0,148849114200.0,262308754700.0,77.56136696,63.04940702482185,0.0001586,138.5928726,142.48294012,98.01886195865224,21.7580225,262.5293033
20998769700.0,134758890600.0,21897563000.0,135004585600.0,21549601400.0,138686897900.0,22210063600.0,138542430600.0,22866035600.0,137809231600.0,22262293900.0,135182102400.0,23552167200.0,139140976700.0,22668724300.0,262585644600.0,178384753300.0,262124485000.0,148654192600.0,262251169600.0,79.43240696,60.655263065560575,20.9987697,138.6868979,145.68065096,98.50290941357865,22.2622939,262.5856446
25325021000.0,134952388300.0,21899058700.0,134887835900.0,22184013600.0,138203102200.0,22849953700.0,138826703200.0,22186361400.0,137752461800.0,22791653000.0,135095411100.0,22153566800.0,138737183400.0,22679711600.0,262686389100.0,148656654000.0,262018769700.0,148689123100.0,262513765700.0,79.90668998,60.122270779702674,21.8990587,138.8267032,142.60222275,98.00688983408038,22.1535668,262.6863891
28753850100.0,134878455900.0,21456831600.0,135451264100.0,22994477300.0,138371123100.0,23127381800.0,138694561200.0,22054182400.0,137725967300.0,22789505000.0,135162872700.0,22293037300.0,138648709500.0,23091671500.0,262677210500.0,148421017600.0,261963103500.0,148460669800.0,262420307500.0,80.35080948,59.78210091557494,21.4568316,138.6945612,142.59281049,97.9073872787278,22.2930373,262.6772105
177800.0,135199845800.0,22410928300.0,135186895100.0,21507541000.0,137705627500.0,23302738000.0,138373817900.0,22865040000.0,151371956600.0,22689900900.0,134805041800.0,23114176900.0,138941789900.0,21676282800.0,262520464600.0,163443659800.0,262253855800.0,148506091800.0,262552879800.0,78.7924568,64.57231663052174,0.0001778,151.3719566,144.05041441,98.25530379158984,21.6762828,262.5528798
27336153900.0,135092233200.0,21082756700.0,134797778500.0,22720133500.0,138314340600.0,23688020100.0,138770387200.0,21181883000.0,151178661700.0,22261494400.0,135230807900.0,21717667400.0,137659093200.0,22368798600.0,262681667200.0,148561651300.0,262399032900.0,148633192700.0,262647547600.0,81.41623484,61.54955673365895,21.0827567,151.1786617,142.41609532,98.25283985961062,21.7176674,262.6816672
28200939300.0,134554011800.0,20886283200.0,134736892800.0,27273922800.0,138071535400.0,22472781700.0,138658392700.0,24791244000.0,137564488300.0,21711098800.0,135066572300.0,23150150400.0,137671301300.0,23071659700.0,262390784100.0,148762710900.0,262304694400.0,148620371600.0,262748426400.0,80.7210492,59.075140563244034,20.8862832,138.6583927,142.54977699,98.00189940386261,21.7110988,262.7484264
23879707400.0,134831540700.0,22323675600.0,135138379800.0,27262778300.0,138530616700.0,22773669500.0,138663930600.0,22489545700.0,151675635200.0,22912906700.0,135023871300.0,22558749700.0,137542292600.0,22644072900.0,262587498800.0,148253829700.0,262090872500.0,148791253500.0,262345186300.0,81.75694795,61.337067000748085,22.3236756,151.6756352,142.4750534,97.91800655400753,22.5587497,262.5874988
175100.0,134852356200.0,21462875000.0,134989990500.0,22676756100.0,138203852200.0,23036399200.0,138971904400.0,22418823400.0,137509495800.0,21777647000.0,134894804300.0,22020099300.0,137981440700.0,23147258100.0,262799702800.0,148672243700.0,262407353300.0,148921879700.0,262554823300.0,77.41226279,63.07966498987284,0.0001751,138.9719044,142.51772522,98.18062312871346,21.777647,262.7997028
39837692100.0,134994872400.0,21940408500.0,134651991800.0,25773001200.0,138599893900.0,22899781600.0,138694463800.0,22856515700.0,137824867400.0,22225653800.0,135254809800.0,23514235900.0,137568602600.0,22308185300.0,262661164600.0,148275281800.0,262146597800.0,148654418200.0,262243294800.0,81.80734884,58.358681458833075,21.9404085,138.6944638,142.48522446,97.92860962474165,22.2256538,262.6611646
34215759000.0,134961216600.0,22090174600.0,135005082800.0,23196778400.0,138232299100.0,23212319700.0,138563106200.0,21339084000.0,137786902100.0,22873761300.0,135166092400.0,22562427600.0,137658655600.0,22072357800.0,262659402400.0,148647173300.0,288198323500.0,148614218300.0,262293804700.0,80.86027225,59.19942960205917,21.339084,138.5631062,145.07462169,101.81749675971011,22.0723578,288.1983235
27700824100.0,134936323700.0,20531554100.0,135057450200.0,21851165900.0,138187083300.0,22551599500.0,138559832800.0,21961559800.0,137566449400.0,21653829200.0,134939949500.0,23130185500.0,138126778000.0,22992776500.0,262791849300.0,148398072300.0,262005407300.0,148678716800.0,262420185100.0,79.89038428,60.092387325971174,20.5315541,138.5598328,142.51377495,97.98905244448892,21.6538292,262.7918493
164100.0,134996172000.0,21741338800.0,135017226100.0,22044819000.0,138628122200.0,22440073300.0,138989541500.0,22815606600.0,137754318600.0,22495487500.0,135125784600.0,23117442900.0,137807388000.0,22580486100.0,262570393300.0,148613499500.0,262171767700.0,148554414300.0,262480033500.0,77.44273822,63.22333484835738,0.0001641,138.9895415,142.55166974,97.93297669302582,22.4954875,262.5703933
24709876700.0,148385975200.0,21788087100.0,135041351700.0,22958522600.0,153000.0,23217340300.0,138557785300.0,22174477500.0,137713314000.0,22734815800.0,135434823300.0,21674493900.0,137661893000.0,22954176800.0,262775344800.0,148498734900.0,262472588800.0,163483421800.0,262316093000.0,67.45468834,62.85748968337894,0.000153,148.3859752,144.00063861,98.30580209895425,21.6744939,262.7753448
37893179100.0,134999425600.0,21417167100.0,134927522600.0,21544281800.0,138772731200.0,23031304100.0,138893325700.0,22145714300.0,137801608700.0,22474942500.0,135089232800.0,23211321400.0,137602800700.0,22654186300.0,262587469300.0,148554543400.0,261900394300.0,148361519900.0,262089743300.0,81.14262602,59.16751330820074,21.4171671,138.8933257,142.45261539,97.8251717013831,22.4749425,262.5874693
32037495500.0,134743390800.0,22365063300.0,135119917700.0,22469172000.0,138654365500.0,25553040900.0,138545607300.0,22276864600.0,137467574800.0,22714783500.0,134917891400.0,23028165300.0,138056855800.0,21541660600.0,262893237700.0,148464850700.0,262122256900.0,148648270500.0,262235506800.0,80.92324924,59.09068436075991,22.2768646,138.6543655,142.46234792,98.06128540966394,21.5416606,262.8932377
152300.0,135059918900.0,21101458600.0,134942207500.0,22830051600.0,137906087300.0,22892003800.0,138273935100.0,21599547300.0,137515058200.0,21899993200.0,135304745100.0,25305901800.0,137518726800.0,23263775800.0,262780876700.0,148247968800.0,262182505700.0,149122008200.0,262040695400.0,77.21204206,63.10380780406616,0.0001523,138.2739351,142.76671975,97.59908258964091,21.8999932,262.7808767
21261793400.0,135177041200.0,20625673800.0,134842186800.0,22471466800.0,138167557400.0,22393060000.0,138498127500.0,21991200900.0,137823092400.0,22066315400.0,134963229000.0,23184227000.0,137997198500.0,22783140000.0,262730489700.0,148207170400.0,288122783600.0,148445013100.0,261989282900.0,79.32512002,60.70440432120005,20.6256738,138.4981275,145.04888496,101.70312575434956,22.0663154,288.1227836
28234547200.0,134660802400.0,22342282900.0,134791148100.0,23166269800.0,138051978900.0,23380776500.0,138968109100.0,39821511800.0,137458131000.0,22674287100.0,135022731500.0,21820780300.0,138142765100.0,22803274800.0,262924348500.0,148510397200.0,262091935700.0,148362706400.0,261789295600.0,82.08755577,57.878412803861345,22.3422829,138.9681091,142.41425222,97.99574260484567,21.8207803,262.9243485
24137255500.0,135202450900.0,23688244400.0,135042470200.0,21966044200.0,138295314800.0,22988349800.0,138914867100.0,52850988700.0,137131859500.0,21532881300.0,134718350900.0,22882682100.0,137662326600.0,22972260300.0,262976660500.0,148501380800.0,261940746000.0,148786408500.0,288089095400.0,83.02178451,57.50944279809185,21.9660442,138.9148671,145.00627924,101.81781530934288,21.5328813,288.0890954
164900.0,134830549400.0,24018009700.0,135205676200.0,21929843200.0,138736477000.0,23208588200.0,138501320700.0,38844793000.0,137901430300.0,22373197900.0,135310625600.0,23213207800.0,137783605100.0,21664897200.0,262804704400.0,148504521000.0,262086966000.0,148719472300.0,262129089900.0,79.31768526,61.55347238617955,0.0001649,138.736477,142.45902872,98.03340912372234,21.6648972,262.8047044
24251331300.0,134871810300.0,21791626900.0,134904356500.0,23047732900.0,138460455600.0,23070937900.0,139036957400.0,32938071400.0,137881425100.0,22491325300.0,135094263400.0,22887734000.0,137914848900.0,22384474300.0,262690036900.0,148548130100.0,262451887800.0,148718006400.0,262259007700.0,81.02547053,59.12657546273385,21.7916269,139.0369574,142.54397148,98.01605802042688,22.3844743,262.6900369
27042906300.0,135184286500.0,22494621100.0,135047697800.0,22590379000.0,138324448900.0,22227874100.0,138504227200.0,21575318500.0,137526321300.0,21637369000.0,134731195800.0,25789425000.0,137922846000.0,22890658900.0,262496408900.0,148446518400.0,262205020400.0,148659341500.0,261941853900.0,80.05180807,59.96993705111335,21.5753185,138.5042272,142.67206378,97.57311905276599,21.637369,262.4964089
29981047300.0,135178163200.0,21789802300.0,135006936000.0,22793071600.0,138740584200.0,23103314600.0,138406813800.0,20010916600.0,137908841100.0,22877782500.0,135014789800.0,26440175200.0,137826839100.0,22568174800.0,262673710000.0,163191079100.0,288466974400.0,148626143300.0,262137110400.0,80.29194907,59.892185269058245,20.0109166,138.7405842,146.98227786,101.41593451720992,22.5681748,288.4669744
31725700400.0,134936834300.0,21392105400.0,135185241400.0,22627791800.0,138852346400.0,23058769500.0,138777753900.0,20893495100.0,137894418500.0,22567579300.0,134973419400.0,27222399400.0,137950070200.0,23050345700.0,262839770700.0,148321389100.0,262179872700.0,149029886000.0,262454146800.0,80.53444567,59.74347316347627,20.8934951,138.8523464,143.05888793,97.34567046546263,22.5675793,262.8397707
31403697500.0,134650534400.0,21347387200.0,134580320800.0,21513172500.0,138132620200.0,23324135700.0,180100.0,21688591500.0,137822449900.0,22690922900.0,135268567100.0,22470827700.0,137965566500.0,22033806500.0,262132481400.0,149586366800.0,314442042600.0,148590209600.0,261614879900.0,66.44630898,60.63212194623406,0.0001801,138.1326202,147.6795671,106.05530788269782,22.0338065,314.4420426
161200.0,135006087200.0,26861446900.0,134893430300.0,23101500100.0,138426352700.0,23364917900.0,138461444600.0,20050861200.0,137775298000.0,22847926800.0,135044288700.0,25255096000.0,137374525900.0,21937100600.0,262208037800.0,148179629700.0,262277171700.0,148729185500.0,261990851700.0,77.79415001,62.73596870367536,0.0001612,138.4614446,142.58438144,97.58523084982224,21.9371006,262.2771717
33379807400.0,135154171200.0,24750861300.0,135081590200.0,21951273900.0,137876041500.0,22211885700.0,138222892700.0,20550222300.0,137819906300.0,21652222900.0,135136613200.0,23277632100.0,137682813800.0,23191877500.0,262138706200.0,148515619300.0,288365117100.0,148770987400.0,262081354900.0,80.69986525,59.276241778603676,20.5502223,138.2228927,145.08129444,101.66865903863133,21.6522229,288.3651171
